F60,RA,DEC,F100,RA.1,DEC.1,F90,RA.2,DEC.2,F140,RA.3,DEC.3
2.789170742,68.37321549,41.01899612,14.15488911,68.37321549,41.01899612,9.949288368,68.37321549,41.01899612,30.4574604,68.37321549,41.01899612
2.83150506,68.35333875,41.01885609,13.94162273,68.35333875,41.01885609,10.40108013,68.35333875,41.01885609,29.87120056,68.35333875,41.01885609
2.83150506,68.33346221,41.01871265,13.94162273,68.33346221,41.01871265,9.491083145,68.33346221,41.01871265,30.57187462,68.33346221,41.01871265
2.809861422,68.31358587,41.0185658,13.84449291,68.31358587,41.0185658,9.74412632,68.31358587,41.0185658,28.79064178,68.31358587,41.0185658
2.813524008,68.29370974,41.01841554,13.79510498,68.29370974,41.01841554,9.005545616,68.29370974,41.01841554,28.92452621,68.29370974,41.01841554
2.813524008,68.27383383,41.01826186,13.79510498,68.27383383,41.01826186,8.819399834,68.27383383,41.01826186,29.48719406,68.27383383,41.01826186
2.81970787,68.25395813,41.01810477,13.74603748,68.25395813,41.01810477,9.84203434,68.25395813,41.01810477,30.22938347,68.25395813,41.01810477
2.882408142,68.23408266,41.01794427,13.83567142,68.23408266,41.01794427,9.098515511,68.23408266,41.01794427,31.01251984,68.23408266,41.01794427
2.918082952,68.21420741,41.01778035,13.98862267,68.21420741,41.01778035,9.293911934,68.21420741,41.01778035,30.24435043,68.21420741,41.01778035
2.975222349,68.19433239,41.01761302,13.93092728,68.19433239,41.01761302,8.180393219,68.19433239,41.01761302,28.08459854,68.19433239,41.01761302
2.613859415,70.16210769,41.00261681,13.23097706,70.16210769,41.00261681,8.698900223,70.16210769,41.00261681,30.61546326,70.16210769,41.00261681
2.573858261,70.14223725,41.00278406,13.04132271,70.14223725,41.00278406,7.827665806,70.14223725,41.00278406,31.50596237,70.14223725,41.00278406
2.573858261,70.12236657,41.00294789,13.04132271,70.12236657,41.00294789,8.58690834,70.12236657,41.00294789,33.04227066,70.12236657,41.00294789
2.664600372,70.10249567,41.0031083,13.04162788,70.10249567,41.0031083,8.154395103,70.10249567,41.0031083,31.97709656,70.10249567,41.0031083
2.664600372,70.08262455,41.00326531,13.04162788,70.08262455,41.00326531,9.156190872,70.08262455,41.00326531,31.23143959,70.08262455,41.00326531
2.703660965,70.06275321,41.00341891,13.27723598,70.06275321,41.00341891,9.599769592,70.06275321,41.00341891,33.12420654,70.06275321,41.00341891
2.730045795,70.04288166,41.00356909,13.23759365,70.04288166,41.00356909,9.428086281,70.04288166,41.00356909,33.58913803,70.04288166,41.00356909
2.730045795,70.0230099,41.00371587,13.23759365,70.0230099,41.00371587,8.734508514,70.0230099,41.00371587,31.80578613,70.0230099,41.00371587
2.624085903,70.00313794,41.00385923,12.73601627,70.00313794,41.00385923,7.982880116,70.00313794,41.00385923,31.92529106,70.00313794,41.00385923
2.624085903,69.98326577,41.00399918,12.73601627,69.98326577,41.00399918,8.449477196,69.98326577,41.00399918,31.89230156,69.98326577,41.00399918
2.539973021,69.96339342,41.00413571,12.09770012,69.96339342,41.00413571,8.223013878,69.96339342,41.00413571,30.77823639,69.96339342,41.00413571
2.442242384,69.94352087,41.00426884,11.52059841,69.94352087,41.00426884,8.192479134,69.94352087,41.00426884,31.44558907,69.94352087,41.00426884
2.442242384,69.92364814,41.00439855,11.52059841,69.92364814,41.00439855,8.02945137,69.92364814,41.00439855,31.38804245,69.92364814,41.00439855
2.354090929,69.90377523,41.00452485,11.18450832,69.90377523,41.00452485,8.413468361,69.90377523,41.00452485,30.42550468,69.90377523,41.00452485
2.354090929,69.88390215,41.00464774,11.18450832,69.88390215,41.00464774,8.263725281,69.88390215,41.00464774,31.97580338,69.88390215,41.00464774
2.258083582,69.8640289,41.00476722,10.81358528,69.8640289,41.00476722,8.136376381,69.8640289,41.00476722,32.9590416,69.8640289,41.00476722
2.208809137,69.84415548,41.00488328,10.88109112,69.84415548,41.00488328,8.406106949,69.84415548,41.00488328,32.24166107,69.84415548,41.00488328
2.208809137,69.8242819,41.00499593,10.88109112,69.8242819,41.00499593,8.206954002,69.8242819,41.00499593,30.82204628,69.8242819,41.00499593
2.123357296,69.80440817,41.00510517,10.9843359,69.80440817,41.00510517,7.680488586,69.80440817,41.00510517,29.01654625,69.80440817,41.00510517
2.123357296,69.78453428,41.00521099,10.9843359,69.78453428,41.00521099,7.985784054,69.78453428,41.00521099,29.94614601,69.78453428,41.00521099
2.130578279,69.76466025,41.0053134,10.74944401,69.76466025,41.0053134,7.255626678,69.76466025,41.0053134,29.58173752,69.76466025,41.0053134
2.157220602,69.74478608,41.0054124,10.91685581,69.74478608,41.0054124,7.299307346,69.74478608,41.0054124,29.0984478,69.74478608,41.0054124
2.157220602,69.72491178,41.00550799,10.91685581,69.72491178,41.00550799,7.41825819,69.72491178,41.00550799,29.03742599,69.72491178,41.00550799
2.141037226,69.70503734,41.00560016,11.30041504,69.70503734,41.00560016,8.81963253,69.70503734,41.00560016,30.25362396,69.70503734,41.00560016
2.141037226,69.68516277,41.00568892,11.30041504,69.68516277,41.00568892,9.526283264,69.68516277,41.00568892,32.33911514,69.68516277,41.00568892
2.229119539,69.66528808,41.00577427,11.18582153,69.66528808,41.00577427,8.544146538,69.66528808,41.00577427,33.29877853,69.66528808,41.00577427
2.261401176,69.64541328,41.0058562,11.32624912,69.64541328,41.0058562,8.416036606,69.64541328,41.0058562,32.336586,69.64541328,41.0058562
2.261401176,69.62553836,41.00593472,11.32624912,69.62553836,41.00593472,9.156472206,69.62553836,41.00593472,32.95323563,69.62553836,41.00593472
2.229584455,69.60566334,41.00600983,11.67757511,69.60566334,41.00600983,8.441850662,69.60566334,41.00600983,31.47501945,69.60566334,41.00600983
2.229584455,69.58578821,41.00608152,11.67757511,69.58578821,41.00608152,8.899264336,69.58578821,41.00608152,32.47685623,69.58578821,41.00608152
2.312411547,69.56591298,41.0061498,11.93310547,69.56591298,41.0061498,8.972119331,69.56591298,41.0061498,31.95165443,69.56591298,41.0061498
2.320094824,69.54603766,41.00621467,12.12334728,69.54603766,41.00621467,9.214037895,69.54603766,41.00621467,30.49385834,69.54603766,41.00621467
2.320094824,69.52616226,41.00627612,12.12334728,69.52616226,41.00627612,8.769884109,69.52616226,41.00627612,29.17515945,69.52616226,41.00627612
2.354510784,69.50628677,41.00633416,12.24127769,69.50628677,41.00633416,8.549580574,69.50628677,41.00633416,27.96985054,69.50628677,41.00633416
2.354510784,69.4864112,41.00638878,12.24127769,69.4864112,41.00638878,7.484662056,69.4864112,41.00638878,29.17897034,69.4864112,41.00638878
2.426746368,69.46653555,41.00643999,12.43209934,69.46653555,41.00643999,7.318871021,69.46653555,41.00643999,29.40719604,69.46653555,41.00643999
2.367486954,69.44665984,41.00648779,12.01997375,69.44665984,41.00648779,8.117841721,69.44665984,41.00648779,29.26263809,69.44665984,41.00648779
2.367486954,69.42678406,41.00653217,12.01997375,69.42678406,41.00653217,7.831017494,69.42678406,41.00653217,29.19437981,69.42678406,41.00653217
2.316347361,69.40690822,41.00657314,11.83077621,69.40690822,41.00657314,8.701760292,69.40690822,41.00657314,28.77610588,69.40690822,41.00657314
2.316347361,69.38703233,41.00661069,11.83077621,69.38703233,41.00661069,8.989512444,69.38703233,41.00661069,30.01491547,69.38703233,41.00661069
2.346744776,69.36715639,41.00664483,11.4647541,69.36715639,41.00664483,8.766942978,69.36715639,41.00664483,28.4321804,69.36715639,41.00664483
2.370698929,69.3472804,41.00667556,11.60123444,69.3472804,41.00667556,9.370751381,69.3472804,41.00667556,28.7545681,69.3472804,41.00667556
2.370698929,69.32740437,41.00670287,11.60123444,69.32740437,41.00670287,8.566520691,69.32740437,41.00670287,28.39182472,69.32740437,41.00670287
2.391165257,69.3075283,41.00672677,11.8253746,69.3075283,41.00672677,8.314437866,69.3075283,41.00672677,27.62841225,69.3075283,41.00672677
2.391165257,69.28765221,41.00674726,11.8253746,69.28765221,41.00674726,9.727687836,69.28765221,41.00674726,29.18091583,69.28765221,41.00674726
2.492396832,69.26777608,41.00676433,11.97938633,69.26777608,41.00676433,8.890382767,69.26777608,41.00676433,29.97122192,69.26777608,41.00676433
2.576277018,69.24789994,41.00677799,12.70331383,69.24789994,41.00677799,9.169914246,69.24789994,41.00677799,29.62319183,69.24789994,41.00677799
2.576277018,69.22802378,41.00678823,12.70331383,69.22802378,41.00678823,9.042416573,69.22802378,41.00678823,29.85336876,69.22802378,41.00678823
2.568074703,69.2081476,41.00679506,13.16146851,69.2081476,41.00679506,9.217833519,69.2081476,41.00679506,30.64972496,69.2081476,41.00679506
2.492391586,69.18827142,41.00679847,13.12837791,69.18827142,41.00679847,9.857548714,69.18827142,41.00679847,29.71072197,69.18827142,41.00679847
2.492391586,69.16839524,41.00679847,13.12837791,69.16839524,41.00679847,9.000476837,69.16839524,41.00679847,30.811203,69.16839524,41.00679847
2.448669672,69.14851906,41.00679506,13.11079121,69.14851906,41.00679506,9.613214493,69.14851906,41.00679506,31.7701931,69.14851906,41.00679506
2.448669672,69.12864289,41.00678823,13.11079121,69.12864289,41.00678823,9.748307228,69.12864289,41.00678823,31.4774704,69.12864289,41.00678823
2.406116009,69.10876673,41.00677799,13.02571774,69.10876673,41.00677799,8.861668587,69.10876673,41.00677799,29.29405022,69.10876673,41.00677799
2.429005861,69.08889058,41.00676433,12.63701344,69.08889058,41.00676433,9.435821533,69.08889058,41.00676433,30.57201004,69.08889058,41.00676433
2.429005861,69.06901446,41.00674726,12.63701344,69.06901446,41.00674726,9.08721447,69.06901446,41.00674726,30.76371002,69.06901446,41.00674726
2.381051779,69.04913836,41.00672677,12.29525566,69.04913836,41.00672677,9.128935814,69.04913836,41.00672677,28.32577515,69.04913836,41.00672677
2.381051779,69.0292623,41.00670287,12.29525566,69.0292623,41.00670287,8.949177742,69.0292623,41.00670287,26.77945709,69.0292623,41.00670287
2.312244415,69.00938627,41.00667556,11.95226574,69.00938627,41.00667556,9.467467308,69.00938627,41.00667556,26.4204483,69.00938627,41.00667556
2.329671621,68.98951028,41.00664483,11.43966198,68.98951028,41.00664483,8.827019691,68.98951028,41.00664483,26.18571091,68.98951028,41.00664483
2.329671621,68.96963434,41.00661069,11.43966198,68.96963434,41.00661069,7.623725891,68.96963434,41.00661069,24.8527832,68.96963434,41.00661069
2.250476122,68.94975844,41.00657314,11.29798794,68.94975844,41.00657314,7.957593918,68.94975844,41.00657314,26.60892868,68.94975844,41.00657314
2.250476122,68.92988261,41.00653217,11.29798794,68.92988261,41.00653217,9.014977455,68.92988261,41.00653217,28.44776344,68.92988261,41.00653217
2.158810616,68.91000683,41.00648779,11.21529961,68.91000683,41.00648779,8.371064186,68.91000683,41.00648779,27.68771935,68.91000683,41.00648779
2.223567009,68.89013111,41.00643999,11.43175125,68.89013111,41.00643999,9.45802021,68.89013111,41.00643999,25.91295624,68.89013111,41.00643999
2.223567009,68.87025547,41.00638878,11.43175125,68.87025547,41.00638878,8.808754921,68.87025547,41.00638878,25.37065697,68.87025547,41.00638878
2.288127661,68.8503799,41.00633416,11.65460682,68.8503799,41.00633416,9.056007385,68.8503799,41.00633416,27.76860428,68.8503799,41.00633416
2.288127661,68.83050441,41.00627612,11.65460682,68.83050441,41.00627612,8.836885452,68.83050441,41.00627612,25.69977188,68.83050441,41.00627612
2.313582659,68.810629,41.00621467,12.05158901,68.810629,41.00621467,8.797424316,68.810629,41.00621467,26.93451118,68.810629,41.00621467
2.359446526,68.79075368,41.0061498,11.96997643,68.79075368,41.0061498,9.039843559,68.79075368,41.0061498,27.19174767,68.79075368,41.0061498
2.359446526,68.77087846,41.00608152,11.96997643,68.77087846,41.00608152,9.45809269,68.77087846,41.00608152,24.48120689,68.77087846,41.00608152
2.430725336,68.75100333,41.00600983,12.31582642,68.75100333,41.00600983,8.448411942,68.75100333,41.00600983,27.51438332,68.75100333,41.00600983
2.430725336,68.7311283,41.00593472,12.31582642,68.7311283,41.00593472,8.495029449,68.7311283,41.00593472,28.13991547,68.7311283,41.00593472
2.45367837,68.71125339,41.0058562,12.7631731,68.71125339,41.0058562,9.916152,68.71125339,41.0058562,31.20867538,68.71125339,41.0058562
2.700704575,68.69137858,41.00577427,13.35264111,68.69137858,41.00577427,10.17705536,68.69137858,41.00577427,27.45944786,68.69137858,41.00577427
2.700704575,68.67150389,41.00568892,13.35264111,68.67150389,41.00568892,9.748763084,68.67150389,41.00568892,28.3512764,68.67150389,41.00568892
2.778893232,68.65162933,41.00560016,13.64885521,68.65162933,41.00560016,9.336975098,68.65162933,41.00560016,28.1901989,68.65162933,41.00560016
2.778893232,68.63175489,41.00550799,13.64885521,68.63175489,41.00550799,9.302876472,68.63175489,41.00550799,30.14381027,68.63175489,41.00550799
2.768538713,68.61188058,41.0054124,13.77863884,68.61188058,41.0054124,9.510032654,68.61188058,41.0054124,33.20756531,68.61188058,41.0054124
2.750452995,68.59200641,41.0053134,13.88981819,68.59200641,41.0053134,9.838891029,68.59200641,41.0053134,30.66231537,68.59200641,41.0053134
2.750452995,68.57213238,41.00521099,13.88981819,68.57213238,41.00521099,9.617227554,68.57213238,41.00521099,29.98679161,68.57213238,41.00521099
2.673345089,68.5522585,41.00510517,13.88731575,68.5522585,41.00510517,9.726565361,68.5522585,41.00510517,30.57024765,68.5522585,41.00510517
2.673345089,68.53238476,41.00499593,13.88731575,68.53238476,41.00499593,10.13015842,68.53238476,41.00499593,28.81391335,68.53238476,41.00499593
2.601171255,68.51251119,41.00488328,14.07858372,68.51251119,41.00488328,9.597447395,68.51251119,41.00488328,29.01565361,68.51251119,41.00488328
2.650019169,68.49263777,41.00476722,14.0948534,68.49263777,41.00476722,10.17743778,68.49263777,41.00476722,31.10233879,68.49263777,41.00476722
2.650019169,68.47276452,41.00464774,14.0948534,68.47276452,41.00464774,10.20107651,68.47276452,41.00464774,29.47994423,68.47276452,41.00464774
2.683321476,68.45289143,41.00452485,13.94386959,68.45289143,41.00452485,9.391180992,68.45289143,41.00452485,30.68798447,68.45289143,41.00452485
2.683321476,68.43301852,41.00439855,13.94386959,68.43301852,41.00439855,9.472185135,68.43301852,41.00439855,28.82522202,68.43301852,41.00439855
2.689239979,68.4131458,41.00426884,13.99769115,68.4131458,41.00426884,9.905203819,68.4131458,41.00426884,29.53499222,68.4131458,41.00426884
2.744460583,68.39327325,41.00413571,13.9362011,68.39327325,41.00413571,10.36540699,68.39327325,41.00413571,31.10745239,68.39327325,41.00413571
2.744460583,68.37340089,41.00399918,13.9362011,68.37340089,41.00399918,10.34341908,68.37340089,41.00399918,30.55450439,68.37340089,41.00399918
2.775682688,68.35352873,41.00385923,13.70248985,68.35352873,41.00385923,9.451554298,68.35352873,41.00385923,30.67064476,68.35352873,41.00385923
2.775682688,68.33365677,41.00371587,13.70248985,68.33365677,41.00371587,9.678211212,68.33365677,41.00371587,30.12395287,68.33365677,41.00371587
2.77485919,68.31378501,41.00356909,13.55135441,68.31378501,41.00356909,10.17303848,68.31378501,41.00356909,28.25845909,68.31378501,41.00356909
2.809338808,68.29391345,41.00341891,13.63802433,68.29391345,41.00341891,9.154595375,68.29391345,41.00341891,29.17675591,68.29391345,41.00341891
2.809338808,68.27404211,41.00326531,13.63802433,68.27404211,41.00326531,9.40915966,68.27404211,41.00326531,31.06160164,68.27404211,41.00326531
2.882408142,68.25417099,41.0031083,13.83567142,68.25417099,41.0031083,9.362567902,68.25417099,41.0031083,31.13150787,68.25417099,41.0031083
2.882408142,68.23430009,41.00294789,13.83567142,68.23430009,41.00294789,9.481231689,68.23430009,41.00294789,31.21156693,68.23430009,41.00294789
2.918082952,68.21442942,41.00278406,13.98862267,68.21442942,41.00278406,9.612422943,68.21442942,41.00278406,32.06335068,68.21442942,41.00278406
2.975222349,68.19455898,41.00261681,13.93092728,68.19455898,41.00261681,8.94078064,68.19455898,41.00261681,30.95178795,68.19455898,41.00261681
2.613859415,70.16188121,40.98762069,13.23097706,70.16188121,40.98762069,8.902552605,70.16188121,40.98762069,31.69631577,70.16188121,40.98762069
2.573858261,70.14201534,40.98778784,13.04132271,70.14201534,40.98778784,8.964303017,70.14201534,40.98778784,31.22406387,70.14201534,40.98778784
2.573858261,70.12214924,40.98795159,13.04132271,70.12214924,40.98795159,8.412197113,70.12214924,40.98795159,33.3937149,70.12214924,40.98795159
2.664600372,70.10228291,40.98811192,13.04162788,70.10228291,40.98811192,9.045020103,70.10228291,40.98811192,34.80263519,70.10228291,40.98811192
2.664600372,70.08241636,40.98826884,13.04162788,70.08241636,40.98826884,8.792212486,70.08241636,40.98826884,33.1210022,70.08241636,40.98826884
2.703660965,70.0625496,40.98842236,13.27723598,70.0625496,40.98842236,9.383998871,70.0625496,40.98842236,34.69364929,70.0625496,40.98842236
2.730045795,70.04268262,40.98857246,13.23759365,70.04268262,40.98857246,10.05442524,70.04268262,40.98857246,34.59318161,70.04268262,40.98857246
2.730045795,70.02281543,40.98871916,13.23759365,70.02281543,40.98871916,9.01385498,70.02281543,40.98871916,32.09121704,70.02281543,40.98871916
2.624085903,70.00294804,40.98886244,12.73601627,70.00294804,40.98886244,8.511189461,70.00294804,40.98886244,32.97379303,70.00294804,40.98886244
2.624085903,69.98308045,40.98900232,12.73601627,69.98308045,40.98900232,8.537795067,69.98308045,40.98900232,31.55719948,69.98308045,40.98900232
